district_id,state,district,year,preseason_rainfall_mm,preseason_rainfall_normal_mm,preseason_rainfall_anomaly_pct,preseason_temp_mean_c,preseason_temp_max_c,preseason_temp_min_c,preseason_temp_anomaly_c,preseason_soil_moisture_index,preseason_dry_spell_days,rainfall_lag1_annual_mm,irrigation_ratio_lag1,source_id
BIH_PAT_301,Bihar,Patna,1998,167.74,163.28,2.73,29.78,37.55,20.11,0.11,0.483,24,615.79,0.7039,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,1999,170.55,163.28,4.46,29.51,37.22,19.9,-0.16,0.4796,23,829.9,0.712,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2000,148.46,163.28,-9.08,29.01,36.6,19.51,-0.67,0.4612,25,826.22,0.7333,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2001,158.97,163.28,-2.64,29.37,37.04,19.81,-0.3,0.4634,24,839.02,0.7311,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2002,135.67,163.28,-16.91,29.49,37.16,19.91,-0.19,0.4457,28,830.46,0.7391,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2003,150.24,163.28,-7.99,29.74,37.46,20.13,0.07,0.4524,26,814.69,0.7337,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2004,138.97,163.28,-14.89,29.5,37.15,19.95,-0.17,0.4444,28,644.15,0.7296,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2005,154.49,163.28,-5.39,29.48,37.12,19.95,-0.19,0.4541,25,795.45,0.7409,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2006,173.79,163.28,6.44,29.82,37.51,20.23,0.15,0.4674,23,857.12,0.7381,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2007,155.95,163.28,-4.49,29.88,37.58,20.29,0.21,0.4592,26,742.69,0.741,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2008,165.61,163.28,1.43,30.05,37.77,20.42,0.38,0.4688,25,652.98,0.7418,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2009,150.78,163.28,-7.66,30.33,38.1,20.65,0.66,0.4642,28,658.74,0.7576,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2010,179.5,163.28,9.93,29.53,37.24,19.92,-0.14,0.4945,21,735.47,0.747,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2011,173.55,163.28,6.29,29.08,36.68,19.57,-0.6,0.4891,21,632.04,0.7519,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2012,159.99,163.28,-2.02,30.75,38.59,21.02,1.08,0.461,27,617.04,0.757,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2013,166.6,163.28,2.03,29.34,37.03,19.74,-0.33,0.5028,23,734.89,0.743,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2014,134.04,163.28,-17.91,30.76,38.52,21.1,1.09,0.4033,31,654.35,0.7621,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2015,144.39,163.28,-11.57,30.25,37.88,20.71,0.58,0.4124,28,599.8,0.7485,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2016,195.35,163.28,19.64,30.26,37.98,20.64,0.59,0.5488,21,636.64,0.7611,IMD_NASA_ICRISAT_INTEGRATED
BIH_PAT_301,Bihar,Patna,2017,159.62,163.28,-2.24,29.91,37.62,20.3,0.24,0.475,25,612.83,0.7535,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1966,165.44,166.52,-0.65,29.07,36.65,19.59,-0.84,0.4999,23,742.79,0.6192,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1967,180.49,166.52,8.39,29.62,37.3,20.03,-0.3,0.5091,22,863.64,0.627,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1968,181.8,166.52,9.17,29.76,37.47,20.16,-0.15,0.5088,22,736.71,0.6126,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1969,172.95,166.52,3.86,30.23,38.02,20.54,0.32,0.5011,25,987.12,0.6346,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1970,178.36,166.52,7.11,30.26,38.05,20.58,0.35,0.501,24,893.46,0.6228,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1971,196.62,166.52,18.08,30.53,38.36,20.8,0.61,0.5077,22,633.39,0.625,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1972,192.8,166.52,15.78,30.37,38.15,20.68,0.45,0.5005,22,665.96,0.6388,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1973,172.48,166.52,3.58,30.37,38.14,20.7,0.45,0.4832,25,798.14,0.6434,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1974,165.28,166.52,-0.74,29.92,37.59,20.35,0.01,0.4737,25,595.98,0.6342,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1975,158.72,166.52,-4.69,30.25,37.98,20.62,0.34,0.465,27,544.2,0.6675,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1976,151.51,166.52,-9.02,29.81,37.44,20.28,-0.1,0.4565,27,658.45,0.6263,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1977,158.15,166.52,-5.02,29.79,37.41,20.27,-0.12,0.4573,26,516.8,0.6544,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1978,154.97,166.52,-6.94,30.98,38.84,21.23,1.07,0.4532,29,703.45,0.6577,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1979,153.56,166.52,-7.79,29.18,36.68,19.79,-0.73,0.4514,25,720.38,0.6585,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1980,152.27,166.52,-8.56,29.88,37.51,20.34,-0.04,0.4511,27,788.45,0.6522,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1981,160.34,166.52,-3.71,30.35,38.08,20.72,0.44,0.4576,27,885.13,0.6604,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1982,167.36,166.52,0.5,30.25,37.97,20.64,0.34,0.4646,25,794.01,0.6595,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1983,162.03,166.52,-2.7,29.94,37.6,20.38,0.03,0.4652,25,819.31,0.6788,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1984,161.43,166.52,-3.06,30.21,37.94,20.59,0.3,0.4694,26,956.2,0.6796,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1985,159.3,166.52,-4.34,29.87,37.54,20.3,-0.04,0.4731,26,850.48,0.6982,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1986,157.21,166.52,-5.59,30.05,37.77,20.44,0.14,0.4771,26,942.61,0.6861,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1987,170.35,166.52,2.3,29.23,36.79,19.77,-0.68,0.49,23,939.33,0.6783,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1988,166.49,166.52,-0.02,29.96,37.68,20.34,0.04,0.4922,25,909.95,0.69,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1989,173.77,166.52,4.35,29.9,37.62,20.28,-0.01,0.5004,24,777.51,0.6843,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1990,179.11,166.52,7.56,29.42,37.05,19.88,-0.5,0.5064,22,659.1,0.6975,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1991,176.34,166.52,5.9,29.69,37.39,20.09,-0.22,0.5063,23,647.89,0.6893,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1992,175.83,166.52,5.59,29.43,37.08,19.88,-0.49,0.5064,22,652.64,0.7,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1993,190.68,166.52,14.51,29.94,37.7,20.28,0.03,0.5143,21,641.48,0.6947,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1994,163.15,166.52,-2.03,29.35,37.0,19.8,-0.56,0.4956,24,572.13,0.7045,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1995,189.49,166.52,13.8,29.46,37.12,19.89,-0.46,0.5082,20,545.36,0.705,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1996,169.42,166.52,1.74,30.13,37.93,20.42,0.21,0.492,25,522.05,0.7001,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1997,176.26,166.52,5.85,29.01,36.59,19.54,-0.9,0.4913,21,738.4,0.7063,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1998,175.16,166.52,5.19,29.65,37.35,20.05,-0.26,0.4855,23,705.65,0.722,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,1999,163.55,166.52,-1.78,29.21,36.82,19.71,-0.7,0.4733,24,706.09,0.7027,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2000,153.16,166.52,-8.02,28.9,36.43,19.47,-1.01,0.4622,24,964.32,0.7217,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2001,161.97,166.52,-2.73,29.48,37.11,19.94,-0.44,0.4633,24,845.74,0.7327,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2002,163.13,166.52,-2.04,29.84,37.53,20.24,-0.08,0.4606,25,905.37,0.7219,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2003,157.02,166.52,-5.7,29.95,37.65,20.34,0.03,0.4546,26,742.34,0.7127,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2004,150.78,166.52,-9.45,29.87,37.55,20.29,-0.04,0.4498,27,817.42,0.7445,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2005,164.74,166.52,-1.07,30.31,38.06,20.65,0.39,0.4584,26,878.73,0.7362,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2006,155.79,166.52,-6.44,30.27,38.0,20.63,0.35,0.4545,27,826.65,0.7459,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2007,156.42,166.52,-6.06,29.94,37.6,20.38,0.03,0.4576,26,812.78,0.7406,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2008,170.39,166.52,2.32,30.0,37.67,20.44,0.09,0.4697,24,992.37,0.7624,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2009,151.93,166.52,-8.76,30.7,38.5,21.0,0.79,0.463,29,723.73,0.7547,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2010,187.85,166.52,12.81,29.4,37.04,19.87,-0.51,0.4974,20,668.57,0.7595,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2011,166.82,166.52,0.18,28.92,36.45,19.5,-0.99,0.483,22,759.43,0.7587,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2012,154.67,166.52,-7.12,30.36,38.07,20.75,0.45,0.4559,27,845.47,0.7681,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2013,172.74,166.52,3.73,29.66,37.37,20.05,-0.25,0.5045,23,754.48,0.7726,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2014,124.15,166.52,-25.44,30.51,38.17,20.95,0.6,0.3958,32,571.96,0.7704,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2015,132.39,166.52,-20.49,31.44,39.26,21.71,1.52,0.4035,33,778.92,0.7645,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2016,186.06,166.52,11.73,30.1,37.74,20.56,0.18,0.5409,22,732.15,0.7785,IMD_NASA_ICRISAT_INTEGRATED
BIH_MUN_302,Bihar,Mungair,2017,162.87,166.52,-2.19,29.09,36.58,19.69,-0.83,0.475,23,777.1,0.7528,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1966,152.2,157.26,-3.22,29.36,37.14,19.68,0.14,0.4973,25,697.69,0.6225,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1967,170.55,157.26,8.45,28.67,36.3,19.13,-0.55,0.5092,20,805.0,0.6175,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1968,169.51,157.26,7.79,28.88,36.55,19.31,-0.34,0.5074,21,735.43,0.6194,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1969,160.3,157.26,1.93,29.42,37.19,19.76,0.21,0.4992,23,718.89,0.6177,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1970,162.28,157.26,3.19,28.93,36.59,19.37,-0.29,0.4971,22,697.94,0.6391,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1971,157.89,157.26,0.4,29.05,36.72,19.48,-0.17,0.49,23,752.86,0.6394,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1972,154.46,157.26,-1.78,29.64,37.42,19.97,0.43,0.483,25,746.8,0.6464,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1973,159.51,157.26,1.43,29.25,36.93,19.66,0.03,0.481,23,564.45,0.6272,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1974,153.21,157.26,-2.58,29.38,37.08,19.78,0.16,0.4719,24,612.13,0.6429,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1975,162.26,157.26,3.18,30.07,37.9,20.34,0.85,0.4728,25,535.41,0.6499,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1976,148.93,157.26,-5.3,29.73,37.48,20.08,0.51,0.4602,26,762.65,0.6719,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1977,152.48,157.26,-3.04,29.51,37.21,19.9,0.29,0.4592,25,604.26,0.6779,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1978,138.91,157.26,-11.67,29.84,37.61,20.17,0.62,0.4485,28,629.62,0.6426,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1979,158.85,157.26,1.01,28.82,36.38,19.36,-0.4,0.4602,22,502.61,0.666,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1980,142.42,157.26,-9.44,29.69,37.42,20.05,0.47,0.4502,27,701.35,0.668,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1981,143.49,157.26,-8.76,29.86,37.63,20.19,0.64,0.4525,27,804.44,0.6805,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1982,158.06,157.26,0.51,29.43,37.12,19.84,0.21,0.4646,24,811.23,0.6722,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1983,153.41,157.26,-2.45,28.91,36.5,19.41,-0.31,0.4654,23,836.11,0.6771,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1984,167.71,157.26,6.64,29.86,37.65,20.16,0.64,0.4791,23,800.63,0.673,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1985,147.45,157.26,-6.24,30.07,37.91,20.32,0.85,0.4712,27,707.32,0.6583,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1986,166.29,157.26,5.74,29.32,37.02,19.71,0.1,0.4884,22,808.26,0.6819,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1987,153.18,157.26,-2.6,29.37,37.1,19.74,0.15,0.4851,24,747.08,0.6784,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1988,176.4,157.26,12.17,29.48,37.24,19.82,0.26,0.5044,21,567.45,0.6882,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1989,175.74,157.26,11.75,28.61,36.21,19.11,-0.61,0.5078,19,656.23,0.699,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1990,164.88,157.26,4.85,28.26,35.8,18.82,-0.96,0.5036,20,793.15,0.6903,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1991,172.69,157.26,9.81,28.99,36.68,19.39,-0.23,0.5102,20,759.85,0.684,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1992,175.3,157.26,11.47,29.5,37.3,19.79,0.28,0.5122,21,539.36,0.6906,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1993,182.82,157.26,16.25,29.37,37.16,19.69,0.15,0.5161,20,565.54,0.6889,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1994,170.27,157.26,8.27,29.06,36.78,19.43,-0.16,0.5059,21,618.56,0.7273,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1995,171.29,157.26,8.92,28.58,36.22,19.05,-0.64,0.5033,20,709.41,0.7076,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1996,157.85,157.26,0.38,29.29,37.06,19.61,0.07,0.4906,24,753.46,0.7122,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1997,152.47,157.26,-3.05,28.99,36.7,19.38,-0.23,0.4824,24,577.49,0.7153,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1998,163.65,157.26,4.06,28.18,35.73,18.74,-1.04,0.4843,20,735.71,0.7123,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,1999,149.67,157.26,-4.83,28.48,36.08,18.99,-0.74,0.4703,23,620.29,0.7366,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2000,158.38,157.26,0.71,29.58,37.38,19.88,0.36,0.471,24,665.45,0.74,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2001,148.26,157.26,-5.72,28.8,36.44,19.26,-0.42,0.4603,24,672.75,0.7145,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2002,140.6,157.26,-10.59,28.82,36.44,19.29,-0.4,0.4521,25,850.65,0.754,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2003,143.34,157.26,-8.85,29.14,36.82,19.56,-0.08,0.4515,25,641.21,0.7217,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2004,131.35,157.26,-16.47,29.62,37.38,19.95,0.4,0.4428,28,947.0,0.7232,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2005,143.18,157.26,-8.96,29.25,36.93,19.67,0.03,0.4505,26,840.17,0.7381,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2006,163.2,157.26,3.77,29.1,36.74,19.56,-0.12,0.4647,22,842.06,0.734,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2007,134.15,157.26,-14.69,30.01,37.83,20.3,0.8,0.449,29,897.7,0.7471,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2008,144.4,157.26,-8.18,29.02,36.63,19.51,-0.2,0.4592,25,765.98,0.7247,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2009,159.5,157.26,1.42,29.34,37.0,19.77,0.12,0.4732,23,657.81,0.7383,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2010,153.27,157.26,-2.54,29.0,36.69,19.4,-0.22,0.4821,24,682.05,0.7511,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2011,169.44,157.26,7.74,29.14,36.85,19.54,-0.08,0.4905,21,701.64,0.7403,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2012,142.61,157.26,-9.32,30.21,38.03,20.49,0.99,0.4537,28,707.08,0.7613,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2013,166.72,157.26,6.01,28.55,36.17,19.02,-0.67,0.5068,20,580.55,0.7674,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2014,112.59,157.26,-28.4,30.74,38.58,20.99,1.52,0.3928,34,724.93,0.7762,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2015,137.17,157.26,-12.78,30.16,37.87,20.55,0.94,0.4112,28,667.96,0.7633,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2016,203.04,157.26,29.11,29.66,37.35,20.08,0.44,0.5583,17,619.3,0.7673,IMD_NASA_ICRISAT_INTEGRATED
BIH_BHA_303,Bihar,Bhagalpur,2017,148.15,157.26,-5.79,29.74,37.51,20.08,0.52,0.4714,26,640.98,0.7717,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1966,172.78,150.84,14.54,29.73,38.11,19.94,0.17,0.4727,22,678.31,0.2518,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1967,152.23,150.84,0.92,28.73,36.91,19.15,-0.83,0.4592,23,730.19,0.2459,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1968,160.53,150.84,6.42,29.55,37.89,19.82,-0.01,0.4638,24,713.76,0.2254,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1969,159.43,150.84,5.7,28.82,37.0,19.24,-0.74,0.461,22,724.54,0.2365,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1970,162.77,150.84,7.91,30.02,38.43,20.22,0.46,0.4602,24,561.36,0.2316,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1971,154.16,150.84,2.2,29.99,38.38,20.2,0.43,0.4507,26,685.25,0.2507,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1972,145.52,150.84,-3.52,29.89,38.25,20.13,0.33,0.4407,27,769.52,0.2393,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1973,152.8,150.84,1.3,30.68,39.18,20.77,1.12,0.4409,28,575.38,0.2591,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1974,147.36,150.84,-2.31,29.55,37.82,19.88,-0.01,0.4328,26,694.95,0.282,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1975,132.06,150.84,-12.45,29.39,37.61,19.76,-0.17,0.4184,28,698.11,0.273,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1976,145.72,150.84,-3.4,30.08,38.44,20.33,0.52,0.4238,27,606.19,0.2748,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1977,138.12,150.84,-8.43,29.74,38.02,20.06,0.18,0.4159,28,599.8,0.2689,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1978,142.83,150.84,-5.31,29.97,38.3,20.25,0.41,0.4171,27,474.9,0.274,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1979,138.94,150.84,-7.89,30.47,38.9,20.65,0.91,0.4137,29,624.04,0.28,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1980,138.44,150.84,-8.22,30.39,38.79,20.58,0.83,0.4137,29,577.68,0.2742,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1981,133.58,150.84,-11.44,29.85,38.15,20.15,0.29,0.412,29,580.65,0.2997,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1982,144.72,150.84,-4.06,30.05,38.4,20.3,0.49,0.4219,27,892.88,0.2846,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1983,150.23,150.84,-0.4,30.01,38.36,20.27,0.45,0.4289,26,867.33,0.2979,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1984,142.64,150.84,-5.44,29.9,38.24,20.17,0.34,0.4279,27,704.72,0.2893,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1985,149.27,150.84,-1.04,29.61,37.89,19.92,0.05,0.4367,26,688.69,0.2743,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1986,154.61,150.84,2.5,29.77,38.1,20.04,0.21,0.4449,25,784.07,0.3191,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1987,143.78,150.84,-4.68,30.19,38.61,20.36,0.62,0.4421,28,940.72,0.3206,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1988,155.31,150.84,2.97,29.69,38.02,19.95,0.12,0.4538,25,659.15,0.2992,IMD_NASA_ICRISAT_INTEGRATED
JHA_SAN_304,Jharkhand,Santhal Paragana / Dumka,1989,173.05,150.84,14.73,29.73,38.08,19.97,0.17,0.4689,22,756.51,0.2978,IMD_NASA_ICRISAT_INTEGRATED
